spec	Fold_0
nist_4085710	train
nist_4085725	train
nist_4085726	train
nist_4085737	train
nist_4085754	train
nist_4085768	train
nist_4085785	train
nist_4085794	train
nist_4085827	train
nist_4085829	train
nist_4085845	train
nist_4085856	train
nist_4085903	train
nist_4085918	train
nist_4086000	train
nist_4086015	train
nist_4086066	train
nist_4086079	train
nist_4086152	train
nist_4086166	train
nist_4086187	val
nist_4086201	val
nist_4086224	val
nist_4086239	val
nist_4086292	train
nist_4086310	train
nist_4086320	train
nist_4086339	train
nist_4086351	train
nist_4086384	test
nist_4086399	test
nist_4086425	val
nist_4086432	val
nist_4086448	val
nist_4086461	val
nist_4086478	train
nist_4086493	train
nist_4086553	train
nist_4086559	train
nist_4086573	train
nist_4086592	val
nist_4086628	train
nist_4086692	train
nist_4086707	train
nist_4086829	train
nist_4086844	train
nist_4086865	train
nist_4086869	train
nist_4086918	train
nist_4086925	val
nist_4086937	val
nist_4086961	train
nist_4086981	train
nist_4086996	train
nist_4087071	train
nist_4087106	train
nist_4087119	train
nist_4087120	val
nist_4087131	val
nist_4087135	train
nist_4087150	train
nist_4087190	train
nist_4087205	train
nist_4087220	train
nist_4087234	train
nist_4087235	train
nist_4087250	train
nist_4087268	train
nist_4087281	train
nist_4087297	train
nist_4087312	train
nist_4087336	train
nist_4087344	train
nist_4087359	train
nist_4087387	train
nist_4087395	train
nist_4087398	train
nist_4087413	train
nist_4087418	train
nist_4087430	train
nist_4087474	train
nist_4087501	train
nist_4087514	train
nist_4087537	train
nist_4087548	train
nist_4087555	val
nist_4087570	val
nist_4087598	test
nist_4087623	train
nist_4087637	train
nist_4087677	train
nist_4087725	test
nist_4087793	train
nist_4087796	train
nist_4087812	test
nist_4087831	train
nist_4087846	train
nist_4087847	train
nist_4087862	train
nist_4087878	train
nist_4087920	train
nist_4087934	train
nist_4087935	test
nist_4087950	test
nist_4087998	train
nist_4088013	train
nist_4088045	train
nist_4088063	train
nist_4088068	train
nist_4088149	val
nist_4088186	val
nist_4088205	train
nist_4088220	train
nist_4088237	train
nist_4088244	train
nist_4088252	val
nist_4088267	val
nist_4088278	val
nist_4088284	train
nist_4088299	train
nist_4088318	train
nist_4088323	train
nist_4088324	train
nist_4088335	train
nist_4088368	train
nist_4088387	test
nist_4088397	test
nist_4088416	train
nist_4088425	train
nist_4088440	train
nist_4088441	train
nist_4088454	train
nist_4088468	train
nist_4088482	train
nist_4088483	train
nist_4088496	train
nist_4088497	train
nist_4088510	train
nist_4088587	train
nist_4088605	train
nist_4088612	train
nist_4088643	train
nist_4088668	train
nist_4088683	train
nist_4088704	val
nist_4088719	val
nist_4088803	train
nist_4088811	train
nist_4088878	val
nist_4088906	train
nist_4088921	train
nist_4088947	test
nist_4088962	test
nist_4088983	train
nist_4088998	train
nist_4089020	train
nist_4089035	train
nist_4089048	train
nist_4089063	train
nist_4089093	train
nist_4089108	train
nist_4089125	val
nist_4089139	val
nist_4089161	train
nist_4089176	train
nist_4089179	train
nist_4089194	train
nist_4089208	train
nist_4089223	train
nist_4089243	test
nist_4089256	test
nist_4089263	train
nist_4089295	train
nist_4089310	train
nist_4089362	train
nist_4089374	train
nist_4089431	train
nist_4089436	train
nist_4089450	val
nist_4089464	val
nist_4089490	test
nist_4089497	train
nist_4089512	train
nist_4089541	train
nist_4089555	train
nist_4089558	train
nist_4089572	train
nist_4089593	train
nist_4089600	train
nist_4089601	train
nist_4089606	train
nist_4089671	train
nist_4089709	train
nist_4089724	train
nist_4089745	train
nist_4089760	train
nist_4089803	train
nist_4089824	train
nist_4089825	train
nist_4089840	train
nist_4089841	train
nist_4089855	train
nist_4089871	train
nist_4089872	train
nist_4089885	train
nist_4089931	train
nist_4089944	test
nist_4089951	test
nist_4089957	train
nist_4089972	train
nist_4090003	train
nist_4090014	train
nist_4090026	train
nist_4090027	train
nist_4090042	train
nist_4090064	train
nist_4090080	val
nist_4090085	train
nist_4090099	train
nist_4090119	train
nist_4090134	train
nist_4090157	test
nist_4090171	test
nist_4090175	test
nist_4090190	test
nist_4090215	train
nist_4090230	train
nist_4090283	train
nist_4090299	train
nist_4090314	train
nist_4090316	train
nist_4090325	train
nist_4090340	train
nist_4090355	train
nist_4090373	train
nist_4090390	train
nist_4090405	train
nist_4090438	train
nist_4090451	train
nist_4090467	train
nist_4090481	train
nist_4090489	train
nist_4090496	test
nist_4090508	test
nist_4090513	train
nist_4090525	train
nist_4090528	train
nist_4090531	train
nist_4090539	train
nist_4090554	train
nist_4090569	train
nist_4090585	train
nist_4090596	train
nist_4090603	train
nist_4090618	train
nist_4090640	train
nist_4090643	test
nist_4090658	test
nist_4090677	test
nist_4090692	test
nist_4090720	train
nist_4090733	train
nist_4090764	train
nist_4090775	train
nist_4090777	train
nist_4090790	train
nist_4090807	train
nist_4090922	train
nist_4091055	train
nist_4091070	train
nist_4091088	train
nist_4091094	train
nist_4091095	train
nist_4091139	train
nist_4091154	train
nist_4091186	train
nist_4091223	train
nist_4091238	train
nist_4091310	train
nist_4091317	train
nist_4091318	train
nist_4091333	train
nist_4091357	train
nist_4091361	train
nist_4091378	train
nist_4091393	train
nist_4091414	train
nist_4091427	train
nist_4091428	test
nist_4091443	test
nist_4091482	train
nist_4091507	train
nist_4091514	train
nist_4091557	train
nist_4091561	train
nist_4091590	val
nist_4091610	val
nist_4091635	train
nist_4091650	train
nist_4091686	train
nist_4091701	train
nist_4091702	train
nist_4091716	train
nist_4091731	train
nist_4091751	train
nist_4091772	train
nist_4091825	train
nist_4091852	train
nist_4091854	train
nist_4091870	train
nist_4091887	test
nist_4091917	train
nist_4091928	train
nist_4091943	train
nist_4091958	train
nist_4091978	train
nist_4091983	train
nist_4091993	train
nist_4092042	train
nist_4092050	train
nist_4092093	train
nist_4092101	train
nist_4092118	train
nist_4092121	train
nist_4092127	train
nist_4092129	train
nist_4092138	train
nist_4092154	train
nist_4092175	train
nist_4092178	train
nist_4092206	train
nist_4092242	train
nist_4092270	train
nist_4092285	train
nist_4092288	train
nist_4092302	train
nist_4092321	val
nist_4092340	val
nist_4092344	val
nist_4092375	test
nist_4092393	train
nist_4092408	train
nist_4092416	train
nist_4092431	train
nist_4092451	train
nist_4092459	train
nist_4092460	train
nist_4092473	train
nist_4092489	train
nist_4092502	train
nist_4092506	train
nist_4092519	train
nist_4092586	train
nist_4092589	train
nist_4092601	train
nist_4092603	train
nist_4092616	train
nist_4092673	val
nist_4092689	train
nist_4092701	train
nist_4092731	test
nist_4092752	train
nist_4092767	train
nist_4092788	test
nist_4092803	test
nist_4092833	val
nist_4092857	val
nist_4092894	train
nist_4092922	train
nist_4092923	train
nist_4092935	train
nist_4092947	train
nist_4092960	train
nist_4093051	train
nist_4093062	train
nist_4093063	train
nist_4093078	train
nist_4093123	test
nist_4093162	val
nist_4093177	val
nist_4093189	val
nist_4093196	val
nist_4093201	train
nist_4093214	train
nist_4093215	train
nist_4093224	train
nist_4093234	train
nist_4093235	train
nist_4093248	train
nist_4093249	train
nist_4093260	train
nist_4093262	train
nist_4093325	val
nist_4093340	val
nist_4093372	train
nist_4093386	train
nist_4093429	train
nist_4093448	train
nist_4093463	train
nist_4093496	train
nist_4093511	train
nist_4093524	train
nist_4093539	train
nist_4093556	train
nist_4093569	train
nist_4093610	train
nist_4093640	train
nist_4093673	train
nist_4093688	train
nist_4093690	train
nist_4093705	train
nist_4093713	train
nist_4093714	val
nist_4093728	val
nist_4093729	train
nist_4093743	train
nist_4093761	train
nist_4093776	train
nist_4093777	train
nist_4093791	train
nist_4093824	train
nist_4093839	train
nist_4093842	train
nist_4093854	train
nist_4093857	train
nist_4093863	train
nist_4093865	train
nist_4093869	train
nist_4093879	val
nist_4093894	val
nist_4093965	train
nist_4093979	train
nist_4094004	train
nist_4094034	train
nist_4094049	train
nist_4094052	train
nist_4094061	train
nist_4094091	val
nist_4094106	val
nist_4094178	train
nist_4094186	train
nist_4094277	train
nist_4094306	train
nist_4094321	train
nist_4094340	train
nist_4094355	train
nist_4094388	train
nist_4094403	train
nist_4094424	train
nist_4094430	train
nist_4094431	train
nist_4094446	train
nist_4094474	test
nist_4094477	val
nist_4094492	val
nist_4094518	train
nist_4094533	train
nist_4094554	train
nist_4094555	val
nist_4094569	val
nist_4094588	train
nist_4094603	train
nist_4094604	train
nist_4094618	train
nist_4094623	train
nist_4094638	train
nist_4094683	train
nist_4094698	train
nist_4094718	train
nist_4094722	train
nist_4094754	train
nist_4094777	train
nist_4094792	train
nist_4094793	train
nist_4094808	train
nist_4094823	train
nist_4094853	train
nist_4094868	train
nist_4094904	train
nist_4094927	train
nist_4094942	train
nist_4094957	val
nist_4094964	train
nist_4095006	train
nist_4095031	train
nist_4095036	train
nist_4095037	val
nist_4095052	val
nist_4095072	train
nist_4095087	train
nist_4095117	val
nist_4095131	val
nist_4095179	train
nist_4095191	train
nist_4095192	train
nist_4095206	train
nist_4095207	train
nist_4095220	train
nist_4095221	train
nist_4095233	train
nist_4095234	train
nist_4095244	train
nist_4095256	train
nist_4095257	train
nist_4095266	train
nist_4095279	train
nist_4095290	train
nist_4095299	train
nist_4095313	train
nist_4095314	train
nist_4095328	train
nist_4095329	train
nist_4095342	train
nist_4095351	train
nist_4095359	train
nist_4095390	train
nist_4095402	train
nist_4095417	train
nist_4095425	test
nist_4095452	test
nist_4095598	train
nist_4095661	train
nist_4095692	train
nist_4095733	test
nist_4095761	train
nist_4095818	train
nist_4095853	train
nist_4095880	train
nist_4095912	test
nist_4095970	test
nist_4095997	test
nist_4096004	train
nist_4096018	train
nist_4096032	train
nist_4096071	test
nist_4096082	test
nist_4096110	train
nist_4096127	train
nist_4096144	train
nist_4096159	train
nist_4096175	train
nist_4096185	train
nist_4096198	val
nist_4096212	val
nist_4096213	val
nist_4096221	val
nist_4096222	train
nist_4096239	train
nist_4096257	train
nist_4096273	train
nist_4096274	test
nist_4096291	test
nist_4096324	train
nist_4096362	train
nist_4096371	train
nist_4096386	train
nist_4096402	train
nist_4096413	train
nist_4096427	train
nist_4096428	train
nist_4096445	train
nist_4096464	train
nist_4096478	train
nist_4096479	train
nist_4096491	train
nist_4096525	train
nist_4096536	train
nist_4096551	train
nist_4096563	train
nist_4096576	train
nist_4096587	train
nist_4096593	val
nist_4096602	val
nist_4096603	val
nist_4096604	train
nist_4096619	train
nist_4096620	train
nist_4096635	train
nist_4096636	train
nist_4096647	train
nist_4096654	train
nist_4096663	train
nist_4096678	train
nist_4096679	train
nist_4096692	train
nist_4096706	train
nist_4096709	train
nist_4096727	train
nist_4096740	train
nist_4096762	train
nist_4096772	train
nist_4096787	train
nist_4096820	train
nist_4096827	train
nist_4096828	train
nist_4096841	train
nist_4096851	train
nist_4096861	train
nist_4096874	train
nist_4096875	train
nist_4096883	train
nist_4096884	train
nist_4096890	train
nist_4096891	train
nist_4096904	train
nist_4096913	train
nist_4096920	train
nist_4096921	train
nist_4096932	train
nist_4096937	test
nist_4096952	test
nist_4096968	train
nist_4096980	train
nist_4097010	train
nist_4097022	train
nist_4097035	train
nist_4097051	train
nist_4097087	train
nist_4097095	train
nist_4097112	train
nist_4097121	train
nist_4097133	train
nist_4097148	train
nist_4097162	train
nist_4097167	train
nist_4097168	train
nist_4097180	train
nist_4097181	val
nist_4097192	val
nist_4097193	val
nist_4097206	val
nist_4097233	train
nist_4097247	train
nist_4097248	train
nist_4097257	train
nist_4097271	train
nist_4097294	train
nist_4097309	train
nist_4097325	train
nist_4097336	train
nist_4097337	test
nist_4097347	test
nist_4097348	val
nist_4097360	val
nist_4097361	val
nist_4097372	val
nist_4097373	val
nist_4097426	val
nist_4097438	val
nist_4097448	train
nist_4097460	train
nist_4097467	train
nist_4097472	train
nist_4097473	test
nist_4097488	test
nist_4097499	val
nist_4097512	val
nist_4097513	val
nist_4097526	val
nist_4097541	val
nist_4097556	val
nist_4097571	val
nist_4097582	train
nist_4097597	train
nist_4097598	train
nist_4097605	train
nist_4097606	train
nist_4097612	train
nist_4097613	train
nist_4097623	train
nist_4097664	val
nist_4097680	val
nist_4097681	val
nist_4097698	val
nist_4097699	train
nist_4097714	train
nist_4097715	train
nist_4097729	train
nist_4097730	train
nist_4097735	train
nist_4097736	train
nist_4097751	train
nist_4097780	train
nist_4097787	train
nist_4097794	train
nist_4097800	train
nist_4097809	train
nist_4097810	val
nist_4097821	val
nist_4097840	val
nist_4097847	val
nist_4097848	test
nist_4097861	test
nist_4097875	train
nist_4097888	train
nist_4097917	train
nist_4097925	train
nist_4097926	val
nist_4097942	val
nist_4097972	val
nist_4097976	val
nist_4097977	train
nist_4097991	train
nist_4097998	train
nist_4098010	train
nist_4098011	train
nist_4098016	train
nist_4098017	train
nist_4098027	train
nist_4098038	train
nist_4098047	train
nist_4098054	train
nist_4098057	test
nist_4098073	test
nist_4098085	train
nist_4098098	train
nist_4098107	train
nist_4098115	train
nist_4098116	train
nist_4098127	train
nist_4098136	train
nist_4098145	train
nist_4098160	train
nist_4098172	train
nist_4098183	train
nist_4098188	train
nist_4098189	train
nist_4098204	train
nist_4098211	train
nist_4098217	train
nist_4098218	train
nist_4098229	train
nist_4098239	train
nist_4098252	train
nist_4098265	train
nist_4098282	train
nist_4098283	train
nist_4098294	train
nist_4098295	train
nist_4098307	train
nist_4098308	train
nist_4098309	train
nist_4098320	train
nist_4098333	train
nist_4098346	train
nist_4098365	train
nist_4098379	train
nist_4098380	train
nist_4098391	val
nist_4098403	val
nist_4098409	val
nist_4098417	val
nist_4098437	train
nist_4098450	train
nist_4098451	train
nist_4098464	train
nist_4098465	train
nist_4098474	train
nist_4098475	train
nist_4098492	train
nist_4098493	train
nist_4098505	train
nist_4098506	train
nist_4098507	train
nist_4098523	train
nist_4098524	train
nist_4098533	train
nist_4098534	train
nist_4098543	train
nist_4098554	train
nist_4098555	test
nist_4098567	test
nist_4098568	val
nist_4098582	val
nist_4098598	val
nist_4098605	val
nist_4098606	train
nist_4098619	train
nist_4098620	train
nist_4098633	train
nist_4098642	train
nist_4098653	train
nist_4098654	train
nist_4098666	train
nist_4098694	train
nist_4098706	train
nist_4098707	train
nist_4098721	train
nist_4098728	test
nist_4098743	test
nist_4098774	test
nist_4098785	test
nist_4098797	test
nist_4098807	test
nist_4098819	test
nist_4098832	test
nist_4098847	train
nist_4098852	train
nist_4098853	train
nist_4098870	train
nist_4098885	train
nist_4098890	train
nist_4098891	train
nist_4098905	train
nist_4098906	train
nist_4098913	train
nist_4098914	train
nist_4098930	train
nist_4098938	train
nist_4098954	train
nist_4098984	train
nist_4098993	train
nist_4099006	train
nist_4099016	train
nist_4099017	test
nist_4099027	test
nist_4099028	test
nist_4099041	test
nist_4099055	test
nist_4099063	test
nist_4099064	train
nist_4099081	train
nist_4099082	train
nist_4099097	train
nist_4099098	train
nist_4099108	train
nist_4099128	train
nist_4099141	train
nist_4099153	test
nist_4099167	test
nist_4099168	train
nist_4099176	train
nist_4099177	train
nist_4099185	train
nist_4099186	train
nist_4099195	train
nist_4099196	train
nist_4099200	train
nist_4099206	train
nist_4099215	train
nist_4099216	train
nist_4099220	train
nist_4099221	val
nist_4099235	val
nist_4099236	val
nist_4099241	val
nist_4099250	train
nist_4099262	train
nist_4099263	train
nist_4099278	train
nist_4099279	train
nist_4099293	train
