spec	Fold_0
nist_4070976	val
nist_4070991	val
nist_4071014	train
nist_4071029	train
nist_4071032	train
nist_4071044	train
nist_4071046	train
nist_4071061	train
nist_4071063	train
nist_4071070	train
nist_4071085	train
nist_4071103	train
nist_4071117	train
nist_4071141	train
nist_4071146	train
nist_4071161	train
nist_4071164	train
nist_4071179	train
nist_4071181	train
nist_4071196	train
nist_4071231	train
nist_4071240	train
nist_4071256	train
nist_4071268	train
nist_4071281	train
nist_4071301	train
nist_4071306	train
nist_4071308	train
nist_4071323	train
nist_4071326	train
nist_4071362	train
nist_4071377	train
nist_4071392	train
nist_4071405	train
nist_4071462	train
nist_4071477	train
nist_4071528	train
nist_4071541	train
nist_4071543	train
nist_4071557	train
nist_4071558	train
nist_4071573	train
nist_4071608	val
nist_4071623	val
nist_4071626	val
nist_4071641	val
nist_4071643	train
nist_4071655	train
nist_4071656	train
nist_4071667	test
nist_4071682	test
nist_4071737	test
nist_4071749	test
nist_4071779	train
nist_4071794	train
nist_4071828	train
nist_4071843	train
nist_4071849	train
nist_4071861	train
nist_4071887	train
nist_4071902	train
nist_4071918	train
nist_4071930	train
nist_4071975	train
nist_4071987	train
nist_4072005	test
nist_4072020	test
nist_4072027	test
nist_4072042	test
nist_4072056	train
nist_4072071	train
nist_4072110	train
nist_4072117	train
nist_4072118	train
nist_4072133	train
nist_4072134	val
nist_4072146	val
nist_4072147	val
nist_4072160	val
nist_4072165	val
nist_4072178	val
nist_4072203	train
nist_4072216	train
nist_4072260	train
nist_4072271	train
nist_4072273	train
nist_4072278	train
nist_4072279	train
nist_4072294	train
nist_4072346	train
nist_4072361	train
nist_4072364	train
nist_4072379	train
nist_4072381	train
nist_4072396	train
nist_4072417	train
nist_4072426	train
nist_4072427	train
nist_4072440	train
nist_4072453	train
nist_4072459	train
nist_4072460	train
nist_4072472	train
nist_4072474	train
nist_4072478	train
nist_4072484	train
nist_4072498	train
nist_4072502	train
nist_4072507	train
nist_4072509	test
nist_4072524	test
nist_4072543	train
nist_4072553	train
nist_4072571	train
nist_4072602	train
nist_4072617	train
nist_4072635	train
nist_4072650	train
nist_4072653	train
nist_4072668	train
nist_4072689	train
nist_4072701	train
nist_4072714	train
nist_4072728	train
nist_4072742	train
nist_4072754	train
nist_4072758	train
nist_4072770	train
nist_4072784	train
nist_4072790	train
nist_4072791	train
nist_4072806	train
nist_4072840	train
nist_4072852	train
nist_4072854	val
nist_4072869	val
nist_4072886	train
nist_4072901	train
nist_4072918	val
nist_4072931	val
nist_4072949	train
nist_4072964	train
nist_4072967	train
nist_4072979	train
nist_4072997	train
nist_4073007	train
nist_4073009	train
nist_4073017	train
nist_4073019	train
nist_4073034	train
nist_4073045	test
nist_4073057	test
nist_4073096	train
nist_4073109	train
nist_4073125	train
nist_4073136	train
nist_4073139	train
nist_4073145	train
nist_4073160	train
nist_4073167	train
nist_4073181	train
nist_4073195	train
nist_4073200	train
nist_4073209	train
nist_4073222	train
nist_4073224	train
nist_4073239	train
nist_4073241	train
nist_4073254	train
nist_4073256	train
nist_4073271	train
nist_4073292	train
nist_4073298	train
nist_4073299	train
nist_4073314	train
nist_4073328	train
nist_4073335	train
nist_4073338	train
nist_4073346	train
nist_4073348	train
nist_4073363	train
nist_4073399	train
nist_4073413	train
nist_4073429	train
nist_4073442	train
nist_4073446	test
nist_4073460	test
nist_4073463	train
nist_4073478	train
nist_4073499	test
nist_4073514	test
nist_4073516	test
nist_4073528	test
nist_4073529	train
nist_4073543	train
nist_4073544	train
nist_4073558	train
nist_4073559	train
nist_4073573	train
nist_4073601	train
nist_4073616	train
nist_4073618	train
nist_4073631	train
nist_4073632	train
nist_4073641	train
nist_4073644	train
nist_4073659	train
nist_4073661	train
nist_4073676	train
nist_4073678	test
nist_4073693	test
nist_4073707	train
nist_4073722	train
nist_4073725	train
nist_4073739	train
nist_4073757	train
nist_4073772	train
nist_4073774	train
nist_4073789	train
nist_4073803	train
nist_4073808	train
nist_4073818	train
nist_4073839	train
nist_4073854	train
nist_4073878	train
nist_4073890	train
nist_4073907	train
nist_4073918	train
nist_4073924	train
nist_4073937	train
nist_4073955	train
nist_4073964	train
nist_4073969	train
nist_4073978	train
nist_4073993	train
nist_4073997	train
nist_4074012	train
nist_4074013	train
nist_4074025	train
nist_4074027	train
nist_4074042	train
nist_4074055	train
nist_4074058	train
nist_4074060	train
nist_4074075	train
nist_4074094	train
nist_4074109	train
nist_4074150	train
nist_4074162	train
nist_4074163	train
nist_4074178	train
nist_4074233	train
nist_4074248	train
nist_4074249	train
nist_4074263	train
nist_4074281	train
nist_4074294	train
nist_4074296	train
nist_4074304	train
nist_4074315	train
nist_4074330	train
nist_4074366	train
nist_4074376	train
nist_4074378	train
nist_4074393	train
nist_4074397	train
nist_4074399	train
nist_4074422	train
nist_4074426	train
nist_4074427	train
nist_4074442	train
nist_4074477	train
nist_4074492	train
nist_4074498	train
nist_4074513	train
nist_4074560	val
nist_4074573	val
nist_4074576	val
nist_4074586	val
nist_4074617	train
nist_4074632	train
nist_4074636	train
nist_4074651	train
nist_4074673	train
nist_4074675	train
nist_4074688	train
nist_4074689	train
nist_4074694	train
nist_4074695	train
nist_4074706	train
nist_4074713	train
nist_4074720	train
nist_4074735	train
nist_4074765	train
nist_4074780	train
nist_4074799	train
nist_4074811	train
nist_4074826	train
nist_4074841	train
nist_4074845	train
nist_4074860	train
nist_4074863	train
nist_4074874	train
nist_4074875	train
nist_4074890	train
nist_4074892	train
nist_4074907	train
nist_4074911	train
nist_4074924	train
nist_4074925	train
nist_4074935	test
nist_4074950	test
nist_4074983	train
nist_4074998	train
nist_4075020	train
nist_4075035	train
nist_4075037	train
nist_4075052	train
nist_4075053	train
nist_4075068	train
nist_4075106	train
nist_4075114	train
nist_4075116	val
nist_4075130	val
nist_4075132	val
nist_4075147	val
nist_4075149	val
nist_4075154	val
nist_4075155	train
nist_4075170	train
nist_4075172	train
nist_4075182	test
nist_4075197	test
nist_4075200	test
nist_4075215	test
nist_4075217	test
nist_4075232	test
nist_4075234	test
nist_4075249	test
nist_4075274	train
nist_4075288	train
nist_4075300	train
nist_4075315	train
nist_4075318	train
nist_4075329	train
nist_4075348	val
nist_4075357	val
nist_4075358	train
nist_4075373	train
nist_4075392	train
nist_4075399	train
nist_4075408	train
nist_4075417	train
nist_4075420	train
nist_4075423	train
nist_4075424	train
nist_4075432	train
nist_4075433	train
nist_4075456	train
nist_4075471	train
nist_4075483	train
nist_4075495	train
nist_4075496	train
nist_4075511	train
nist_4075542	train
nist_4075552	train
nist_4075554	train
nist_4075555	train
nist_4075567	train
nist_4075581	train
nist_4075587	train
nist_4075588	train
nist_4075602	train
nist_4075609	train
nist_4075623	train
nist_4075624	train
nist_4075626	train
nist_4075627	train
nist_4075628	train
nist_4075638	train
nist_4075641	train
nist_4075651	train
nist_4075668	train
nist_4075680	train
nist_4075693	train
nist_4075732	train
nist_4075747	train
nist_4075766	train
nist_4075781	train
nist_4075818	train
nist_4075833	train
nist_4075837	train
nist_4075852	train
nist_4075870	train
nist_4075885	train
nist_4075886	train
nist_4075901	train
nist_4075918	test
nist_4075932	test
nist_4075938	train
nist_4075942	train
nist_4075951	train
nist_4075963	train
nist_4075978	train
nist_4076014	train
nist_4076027	train
nist_4076062	train
nist_4076077	train
nist_4076089	train
nist_4076100	train
nist_4076104	train
nist_4076109	train
nist_4076111	train
nist_4076121	train
nist_4076132	val
nist_4076147	val
nist_4076173	train
nist_4076188	train
nist_4076205	train
nist_4076220	train
nist_4076223	train
nist_4076230	train
nist_4076243	val
nist_4076258	val
nist_4076292	train
nist_4076303	train
nist_4076327	val
nist_4076342	val
nist_4076379	val
nist_4076394	val
nist_4076399	val
nist_4076410	val
nist_4076424	train
nist_4076435	train
nist_4076450	train
nist_4076462	train
nist_4076477	train
nist_4076515	train
nist_4076530	train
nist_4076532	train
nist_4076547	train
nist_4076549	train
nist_4076564	train
nist_4076581	train
nist_4076593	train
nist_4076607	train
nist_4076619	train
nist_4076620	train
nist_4076635	train
nist_4076641	train
nist_4076655	train
nist_4076676	train
nist_4076684	train
nist_4076687	train
nist_4076697	train
nist_4076712	train
nist_4076732	train
nist_4076740	train
nist_4076742	train
nist_4076755	train
nist_4076771	train
nist_4076786	train
nist_4076806	train
nist_4076821	train
nist_4076859	train
nist_4076870	train
nist_4076873	train
nist_4076886	train
nist_4076891	train
nist_4076906	train
nist_4076940	val
nist_4076951	val
nist_4076973	val
nist_4076984	val
nist_4076999	val
nist_4077014	val
nist_4077015	val
nist_4077027	train
nist_4077042	train
nist_4077044	train
nist_4077059	train
nist_4077082	train
nist_4077096	train
nist_4077138	train
nist_4077152	train
nist_4077163	train
nist_4077194	train
nist_4077208	train
nist_4077212	train
nist_4077224	train
nist_4077234	train
nist_4077248	train
nist_4077254	train
nist_4077271	train
nist_4077285	train
nist_4077316	train
nist_4077331	train
nist_4077334	train
nist_4077349	train
nist_4077369	train
nist_4077385	train
nist_4077398	train
nist_4077428	train
nist_4077443	train
nist_4077457	test
nist_4077468	test
nist_4077500	test
nist_4077509	test
nist_4077523	train
nist_4077538	train
nist_4077560	train
nist_4077573	train
nist_4077578	train
nist_4077593	train
nist_4077605	train
nist_4077618	train
nist_4077666	train
nist_4077677	train
nist_4077696	train
nist_4077705	train
nist_4077711	train
nist_4077722	train
nist_4077723	train
nist_4077738	train
nist_4077742	train
nist_4077743	train
nist_4077758	train
nist_4077762	train
nist_4077777	train
nist_4077779	train
nist_4077796	train
nist_4077806	train
nist_4077828	train
nist_4077839	train
nist_4077854	train
nist_4077856	train
nist_4077870	train
nist_4077889	train
nist_4077901	train
nist_4077905	train
nist_4077920	train
nist_4077923	train
nist_4077937	train
nist_4077978	val
nist_4077993	val
nist_4078010	train
nist_4078025	train
nist_4078031	train
nist_4078046	train
nist_4078065	train
nist_4078071	train
nist_4078072	train
nist_4078086	train
nist_4078106	train
nist_4078123	train
nist_4078138	train
nist_4078142	train
nist_4078157	train
nist_4078179	train
nist_4078186	train
nist_4078197	train
nist_4078212	train
nist_4078238	train
nist_4078253	train
nist_4078294	train
nist_4078309	train
nist_4078314	train
nist_4078323	train
nist_4078335	train
nist_4078338	train
nist_4078352	train
nist_4078354	train
nist_4078366	train
nist_4078367	train
nist_4078381	train
nist_4078384	train
nist_4078399	train
nist_4078419	train
nist_4078430	train
nist_4078431	train
nist_4078446	train
nist_4078452	train
nist_4078467	train
nist_4078471	train
nist_4078486	train
nist_4078487	train
nist_4078499	train
nist_4078547	train
nist_4078558	train
nist_4078561	train
nist_4078575	train
nist_4078576	train
nist_4078588	train
nist_4078595	train
nist_4078610	train
nist_4078629	val
nist_4078644	val
nist_4078665	val
nist_4078680	val
nist_4078707	train
nist_4078720	train
nist_4078741	train
nist_4078756	train
nist_4078761	train
nist_4078776	train
nist_4078780	train
nist_4078794	train
nist_4078795	train
nist_4078807	train
nist_4078835	test
nist_4078850	test
nist_4078873	test
nist_4078882	train
nist_4078895	train
nist_4078897	train
nist_4078910	train
nist_4078912	train
nist_4078913	train
nist_4078928	train
nist_4078965	train
nist_4078980	train
nist_4078981	train
nist_4078996	train
nist_4079000	train
nist_4079014	train
nist_4079021	train
nist_4079034	train
nist_4079039	train
nist_4079053	train
nist_4079067	train
nist_4079100	train
nist_4079115	train
nist_4079130	test
nist_4079141	test
nist_4079161	train
nist_4079176	train
nist_4079182	train
nist_4079197	train
nist_4079237	train
nist_4079252	train
nist_4079253	train
nist_4079268	train
nist_4079273	train
nist_4079288	train
nist_4079307	train
nist_4079321	train
nist_4079340	train
nist_4079348	train
nist_4079349	val
nist_4079360	val
nist_4079364	val
nist_4079376	val
nist_4079394	train
nist_4079406	train
nist_4079424	train
nist_4079439	train
nist_4079474	train
nist_4079489	train
nist_4079490	train
nist_4079504	train
nist_4079510	train
nist_4079514	train
nist_4079531	train
nist_4079546	train
nist_4079551	train
nist_4079566	train
nist_4079594	train
nist_4079609	train
nist_4079612	train
nist_4079623	train
nist_4079625	train
nist_4079640	train
nist_4079656	train
nist_4079670	train
nist_4079673	test
nist_4079684	test
nist_4079713	test
nist_4079721	test
nist_4079725	test
nist_4079734	test
nist_4079743	train
nist_4079758	train
nist_4079777	train
nist_4079790	train
nist_4079838	train
nist_4079853	train
nist_4079862	train
nist_4079870	val
nist_4079885	val
nist_4079888	train
nist_4079903	train
nist_4079920	train
nist_4079933	train
nist_4079948	train
nist_4079950	train
nist_4079962	train
nist_4079981	train
nist_4079996	train
nist_4079998	train
nist_4080020	test
nist_4080034	test
nist_4080038	test
nist_4080046	test
nist_4080047	train
nist_4080062	train
nist_4080066	train
nist_4080081	train
nist_4080083	train
nist_4080090	train
nist_4080107	train
nist_4080122	train
nist_4080124	train
nist_4080139	train
nist_4080158	train
nist_4080170	train
nist_4080173	train
nist_4080188	train
nist_4080192	train
nist_4080206	train
nist_4080209	train
nist_4080224	train
nist_4080226	train
nist_4080241	train
nist_4080274	val
nist_4080276	val
nist_4080294	train
nist_4080309	train
nist_4080311	train
nist_4080326	train
nist_4080330	train
nist_4080345	train
nist_4080347	train
nist_4080362	train
nist_4080375	train
nist_4080385	train
nist_4080398	train
nist_4080417	train
nist_4080425	train
nist_4080427	train
nist_4080442	train
nist_4080444	train
nist_4080459	train
nist_4080461	train
nist_4080474	train
nist_4080475	train
nist_4080488	train
nist_4080519	train
nist_4080532	train
nist_4080543	train
nist_4080556	train
nist_4080559	train
nist_4080569	train
nist_4080571	train
nist_4080580	train
nist_4080588	test
nist_4080603	test
nist_4080638	train
nist_4080653	train
nist_4080669	train
nist_4080684	train
nist_4080707	train
nist_4080722	train
nist_4080736	train
nist_4080751	train
nist_4080788	train
nist_4080803	train
nist_4080837	train
nist_4080852	train
nist_4080868	test
nist_4080883	test
nist_4080885	test
nist_4080900	test
nist_4080901	test
nist_4080910	test
nist_4080911	test
nist_4080916	train
nist_4080931	train
nist_4080935	train
nist_4080948	train
nist_4080965	train
nist_4080980	train
nist_4080982	train
nist_4080996	train
nist_4081013	val
nist_4081028	val
nist_4081034	train
nist_4081049	train
nist_4081084	train
nist_4081099	train
nist_4081117	train
nist_4081132	train
nist_4081133	train
nist_4081148	train
nist_4081155	train
nist_4081168	train
nist_4081205	test
nist_4081220	test
nist_4081224	train
nist_4081239	train
nist_4081253	train
nist_4081264	train
nist_4081279	train
nist_4081283	val
nist_4081293	val
nist_4081296	val
nist_4081311	val
nist_4081350	val
nist_4081358	train
nist_4081371	train
nist_4081373	train
nist_4081385	train
nist_4081400	train
nist_4081402	train
nist_4081417	train
nist_4081432	train
nist_4081444	train
nist_4081450	train
nist_4081462	train
nist_4081504	train
nist_4081519	train
nist_4081521	train
nist_4081536	train
nist_4081558	train
nist_4081573	train
nist_4081582	train
nist_4081593	train
nist_4081617	train
nist_4081632	train
nist_4081634	train
nist_4081649	train
nist_4081670	train
nist_4081683	train
nist_4081687	train
nist_4081696	train
nist_4081711	train
nist_4081713	train
nist_4081728	train
nist_4081759	train
nist_4081772	train
nist_4081775	train
nist_4081790	train
nist_4081792	train
nist_4081797	train
nist_4081819	train
nist_4081834	train
nist_4081838	train
nist_4081850	train
nist_4081852	train
